,appid,name,review_score,total_positive,total_negative,total_reviews,type,required_age,is_free,short_description,publishers,price_overview,platforms,categories,genres,release_date,price,genres_clean,Gore,Software Training,Animation & Modeling,Racing,Web Publishing,Action,Free to Play,Sports,Massively Multiplayer,Strategy,Casual,Design & Illustration,Early Access,Simulation,Sexual Content,Indie,Adventure,Nudity,Audio Production,Violent,RPG,Video Production,Utilities
27,2103640,Axis Football 2023,8,144,29,173,game,0,False,"Axis Football is a simulation-style football game featuring the industry's best franchise mode, massive customization, and realistic gameplay.",['Axis Games'],"{'currency': 'EUR', 'initial': 1679, 'final': 1259, 'discount_percent': 25, 'initial_formatted': '16,79€', 'final_formatted': '12,59€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 37, 'description': 'Shared/Split Screen PvP'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '7 Sep, 2022'}",1679.0,['Indie' 'Simulation' 'Sports' 'Strategy'],0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
28,2100050,Spell Defender,8,59,1,60,game,0,False,"Spell Defender is a 3D, Third-Person, wave defence, survival Roguelite. Use magical powers to defeat waves of enemies. Each wave rewards you with a choice of a new power. Find synergies and combine these powers to create the ultimate defender.",['Jesper Bergman'],"{'currency': 'EUR', 'initial': 239, 'final': 119, 'discount_percent': 50, 'initial_formatted': '2,39€', 'final_formatted': '1,19€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 18, 'description': 'Partial Controller Support'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '10 Oct, 2022'}",239.0,['Action' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,2099220,Mobmania,8,62,12,74,game,0,False,"Mobmania is a real-time bullet-hell action roguelike where you kill enemies, buy items after leveling up, and survive long enough against thousands of monsters and bosses until the final fight against the Witch.",['azndesserts'],"{'currency': 'EUR', 'initial': 399, 'final': 399, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '3,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '18 Aug, 2022'}",399.0,['Action' 'Casual' 'Indie' 'Early Access'],0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
30,2094810,Crypt of the NecroDancer: Synchrony,8,92,2,94,dlc,0,False,"Crypt of the NecroDancer: SYNCHRONY is a massive new content pack for Crypt of the NecroDancer! It adds online multiplayer (co-op and vs), three new characters, full mod support (and built-in mod portal), new items, enemies, traps, and more!",['Brace Yourself Games'],"{'currency': 'EUR', 'initial': 569, 'final': 455, 'discount_percent': 20, 'initial_formatted': '5,69€', 'final_formatted': '4,55€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 47, 'description': 'LAN PvP'}, {'id': 37, 'description': 'Shared/Split Screen PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 48, 'description': 'LAN Co-op'}, {'id': 39, 'description': 'Shared/Split Screen Co-op'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 27, 'description': 'Cross-Platform Multiplayer'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 13, 'description': 'Captions available'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 17, 'description': 'Includes level editor'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}, {'id': 43, 'description': 'Remote Play on TV'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '4 Aug, 2022'}",569.0,['Action' 'Indie' 'RPG' 'Early Access'],0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
31,2091330,The Long Dark: Tales from the Far Territory,6,364,103,467,dlc,0,False,"Deep along the rocky spine of Great Bear stands the Far Range. Mysteries abound, in remote airfields, abandoned mines, and forgotten railways. The air crackles as the Aurora blazes overhead. Will you survive long enough to unearth the secrets of the Far Territory?",['Hinterland Studio Inc.'],"{'currency': 'EUR', 'initial': 1950, 'final': 1950, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '19,50€'}","{'windows': True, 'mac': False, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '5 Dec, 2022'}",1950.0,['Adventure' 'Indie' 'Simulation' 'Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
32,1630590,Paint Drying Simulator,8,71,4,75,game,0,False,"This is literally a game about watch paint drying for 6 hours, so.. ..do you feel like wasting money and time? XD",['J Andres Flores'],"{'currency': 'EUR', 'initial': 79, 'final': 39, 'discount_percent': 51, 'initial_formatted': '0,79€', 'final_formatted': '0,39€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '13 Jul, 2021'}",79.0,['Simulation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1629200,Anima : The Reign of Darkness,5,103,57,160,game,0,False,"Explore a dark fantasy world, descend into the darkest depths and fight hordes of demons in this fast paced Action RPG. Fully customize your character, loot hunderd of unique items and destroy the evil that is corrupting the world once again!",['Redeev'],"{'currency': 'EUR', 'initial': 999, 'final': 999, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '9,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '2 Jun, 2021'}",999.0,['Action' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1628130,Who Pressed Mute on Uncle Marcus?,6,121,42,163,game,0,False,An eccentric FMV murder mystery with a twist: someone has poisoned Uncle Marcus. Uncover the truth in the yearly family quiz and try to save him before it is too late.,['Wales Interactive'],"{'currency': 'EUR', 'initial': 1299, 'final': 584, 'discount_percent': 55, 'initial_formatted': '12,99€', 'final_formatted': '5,84€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '18 Mar, 2022'}",1299.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1623420,Serious Sam: Kamikaze Attack!,8,61,8,69,game,0,False,"Step into the boots of Serious Sam's most iconic foe, the Headless Kamikaze, and chase down the vile Serious Sam in this action packed arcade runner",['Devolver Digital'],"{'currency': 'EUR', 'initial': 299, 'final': 89, 'discount_percent': 70, 'initial_formatted': '2,99€', 'final_formatted': '0,89€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 18, 'description': 'Partial Controller Support'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '27 Jul, 2021'}",299.0,['Action' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,1622770,Doors: Paradox,8,153,11,164,game,0,False,"A relaxing puzzle escape game! Make your way through a variety of hand-crafted 3D dioramas, look for useful objects, find hidden clues and solve fun puzzles! Unravel this mysterious adventure about chaos, order and the surreal.",['Snapbreak'],"{'currency': 'EUR', 'initial': 1499, 'final': 1274, 'discount_percent': 15, 'initial_formatted': '14,99€', 'final_formatted': '12,74€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '4 Nov, 2022'}",1499.0,['Adventure' 'Casual' 'Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
37,1622100,Outer Wilds - Echoes of the Eye,8,2048,230,2278,dlc,0,False,"A strange satellite photo that can’t be explained. A new museum exhibit that marks the trailhead for one last journey into the wilds. Should you pull at the thread and unravel the solar system’s deepest secret, or is some knowledge better left in the dark?",['Annapurna Interactive'],"{'currency': 'EUR', 'initial': 1249, 'final': 824, 'discount_percent': 34, 'initial_formatted': '12,49€', 'final_formatted': '8,24€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '28 Sep, 2021'}",1249.0,['Action' 'Adventure'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1621310,Atelier Sophie 2: The Alchemist of the Mysterious Dream,8,221,17,238,game,0,False,A mysterious story of a mysterious dream ... This is a story about one of the adventures Sophie the Alchemist had after she left her hometown of Kirchen Bell.,"['KOEI TECMO GAMES CO., LTD.']","{'currency': 'EUR', 'initial': 5999, 'final': 4199, 'discount_percent': 30, 'initial_formatted': '59,99€', 'final_formatted': '41,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '24 Feb, 2022'}",5999.0,['RPG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,1621560,Black One Blood Brothers,6,193,50,243,game,0,False,Black One Blood Brothers is a single player sandbox tactical shooter inspired by the first Rainbow six and Ghost Recon.,['Helios Production'],"{'currency': 'EUR', 'initial': 1499, 'final': 1499, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '14,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 17, 'description': 'Includes level editor'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '11 Jan, 2022'}",1499.0,['Action' 'Indie' 'Simulation' 'Strategy' 'Early Access'],0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
40,1621031,Tiny Tina's Wonderlands: Season Pass,2,13,86,99,dlc,0,False,"Wield the powerful new Blightcaller class, delve into four distinct dungeons, face formidable bosses, and discover 100+ new Legendary weapons, gear, and cosmetics in Tiny Tina’s Wonderlands Season Pass!",['2K'],"{'currency': 'EUR', 'initial': 2999, 'final': 2399, 'discount_percent': 20, 'initial_formatted': '29,99€', 'final_formatted': '23,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 27, 'description': 'Cross-Platform Multiplayer'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '23 Jun, 2022'}",2999.0,['Action' 'Adventure' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41,1620340,Wrestling Empire,8,879,47,926,game,0,False,The lightweight champion of wrestling comes full circle with higher resolution visuals and a smoother frame rate - whilst still retaining the retro style that puts the fun first! Now featuring whole other booking &amp; roaming modes at no extra cost for the biggest Triple Threat in wrestling.,['MDickie'],"{'currency': 'EUR', 'initial': 1679, 'final': 1259, 'discount_percent': 25, 'initial_formatted': '16,79€', 'final_formatted': '12,59€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 37, 'description': 'Shared/Split Screen PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 39, 'description': 'Shared/Split Screen Co-op'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 28, 'description': 'Full controller support'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]","{'coming_soon': False, 'date': '2 Jul, 2021'}",1679.0,['Action' 'Indie' 'RPG' 'Simulation' 'Sports'],0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
42,1619790,Aggressor,5,69,31,100,game,0,False,Aggressor is a stylized air combat shooter with a physics-based damage model. Fly the greatest planes of the cold war and bring down the enemy with an arsenal of unique weaponry in a spectacular lightshow of force.,['Flashpoint Studios'],"{'currency': 'EUR', 'initial': 1679, 'final': 1679, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '16,79€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '28 Jul, 2021'}",1679.0,['Action' 'Indie' 'Simulation' 'Early Access'],0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
43,1619070,PAYDAY 2: Jiu Feng Smuggler Pack 2,5,70,31,101,dlc,18,False,"Jiu Feng is back with more merchandise for the Payday Gang! The Jiu Feng Smuggler Pack 2 includes a sniper rifle, an assault rifle with grenade launcher, an SMG (with akimbo option), an electric grenade, 10 weapon mods and 10 weapon colors.",[''],"{'currency': 'EUR', 'initial': 399, 'final': 319, 'discount_percent': 20, 'initial_formatted': '3,99€', 'final_formatted': '3,19€'}","{'windows': True, 'mac': False, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 35, 'description': 'In-App Purchases'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '19 May, 2021'}",399.0,['Action' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,1618540,Ghost Exorcism INC.,6,1867,661,2528,game,0,False,"Ghost Exorcism INC is a horror game where you can play alone, or in a team of up to 6 exorcists. Your mission will be to identify paranormal entities, and then exorcise them.",['StudioGoupil'],"{'currency': 'EUR', 'initial': 1499, 'final': 1199, 'discount_percent': 20, 'initial_formatted': '14,99€', 'final_formatted': '11,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '15 Jul, 2021'}",1499.0,['Action' 'Indie' 'Simulation' 'Early Access'],0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
